family,file_read,file_created,regkey_written,regkey_read,apistats,command_line,directory_enumerated,dll_loaded,tree_command_line,arguments,urls,proc_pid
E,4418,237,9,1360,195,1,273,108,2,225,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,4351,212,10,828,320,24,317,34,2,207,0,0
G,48,32,5,3068,767,12,29,121,5,317,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,2119,237,6,39,73,0,119,28,2,215,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
E,0,0,0,5,54,2,0,13,2,49,0,2
E,3613,238,0,42,68,0,119,17,2,211,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
E,640,1690,13,3118,669,15,1160,63,3,267,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
E,2,1,2,94,142,4,29,13,2,8,0,1
G,0,0,0,1,10,0,0,0,2,0,2,1
E,2348,133,0,26,66,0,183,17,2,125,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,21,857,39,446,372,4,39,63,3,97,54,2
L,1,0,0,0,15,0,0,2,2,53,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,341,65,8,143,61,0,33,17,2,102,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,0,1,1,36,148,5,9,15,5,91,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
E,0,0,0,0,0,0,0,0,0,0,0,0
E,5122,4959,1,45,133,3,2204,27,2,213,0,0
E,55,27,77,3058,350,6,241,103,3,56,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,1720,101,0,28,62,0,109,10,2,155,0,0
E,2001,1919,1,45,133,3,1491,27,2,256,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,15,10,0,2841,56,0,2,16,2,4,0,0
E,2119,130,0,28,62,0,138,10,2,194,0,0
E,4420,4264,1,45,133,3,1610,27,2,212,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
L,0,1,0,88,30,1,0,8,1,11,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
G,18,9,0,2351,71,0,5,34,2,84,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,11,14,1,785,314,6,16,79,4,205,0,0
E,4375,4226,1,45,133,3,1998,27,2,255,0,0
G,0,5,0,4,28,1,0,12,2,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,11,20,0,0,1,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,309,59,8,142,61,0,30,17,2,107,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
G,14,10,0,2288,68,0,1,36,2,5,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
E,2970,1011,20,3361,1671,10,1063,92,3,363,0,3
E,0,0,0,50,66,2,0,10,2,45,3,4
G,14,10,0,2288,68,0,1,36,2,5,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,1249,78,0,28,62,0,85,10,2,157,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,0,0,3,18,23,0,0,2,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,25,123,5,13,14,4,25,8,4
E,57,26,20,3809,342,2,260,81,3,60,390,3
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
E,0,0,0,10,19,0,0,1,2,1,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,4,178,7,59,86,0,89,32,2,225,0,0
E,3456,3306,1,43,72,0,1095,14,2,128,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,3,5,2,266,174,0,4,49,2,72,0,1
E,0,0,0,54,15,0,0,5,2,2,0,1
G,2,2,2,67,46,0,4,16,2,1,0,0
E,0,0,0,11,19,0,0,1,2,1,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
G,3,5,1,266,172,0,4,49,2,64,0,1
E,2,1,2,95,142,4,29,13,2,8,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
G,15,10,0,2948,57,0,2,16,2,4,0,0
E,4417,237,10,1362,195,1,273,108,2,224,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,59,26,19,3773,222,2,244,69,2,100,0,1
E,3414,3303,1,32,53,0,1099,14,2,130,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,0,0,0,2,21,0,0,1,2,4,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
E,2824,135,0,28,62,0,143,10,2,156,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,1,0,11,1
E,4421,237,10,1362,195,1,273,108,2,225,0,0
E,4337,206,0,26,66,0,305,17,2,170,0,0
G,0,0,0,7,41,0,0,11,2,3,0,0
E,3,40,0,55,71,0,20,24,2,81,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,5,55,2,0,13,2,47,128,3
L,0,0,0,6,23,0,0,2,2,3,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4350,211,9,827,228,24,316,34,2,160,0,0
E,4,70,7,59,85,0,35,32,2,187,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
G,5,9,1,265,189,2,4,70,2,60,0,0
L,0,1,0,88,30,1,0,8,1,11,0,0
E,67,38,20,3814,347,2,231,83,3,77,68,3
G,21,19,0,2232,128,1,7,33,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,0,0,0,0,5,0,0,0,2,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
E,2606,605,8,630,267,6,630,21,2,214,0,3
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
E,2089,2148,1,52,128,3,1179,19,2,112,10,3
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,9,0,0,1,2,0,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
E,4352,212,10,828,327,24,317,34,2,201,0,0
E,0,0,0,48,16,0,0,8,1,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
E,0,0,0,50,66,2,0,10,2,45,3,4
E,0,0,0,60,23,0,0,4,2,0,2,1
L,0,1,0,66,28,1,0,7,1,5,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
E,2227,541,9,644,267,6,566,21,2,221,0,3
E,0,0,0,54,15,0,0,5,2,2,0,1
E,0,0,0,0,8,0,0,0,2,2,0,1
E,4423,236,8,1193,161,1,235,94,2,258,0,0
E,2,5,2,53,56,1,5,7,2,24,3,2
E,7,5,36,214,230,4,39,30,3,13,26,4
L,0,1,1,36,147,5,9,15,5,57,0,0
E,685,179,0,49,52,0,180,7,2,153,0,0
E,323,65,8,143,61,0,33,17,2,103,0,0
E,0,0,0,48,16,0,0,8,1,0,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
G,21,857,39,446,374,4,39,63,3,99,54,2
E,1180,123,7,39,73,0,62,28,2,211,0,0
E,2794,2686,1,32,53,0,769,14,2,155,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
E,2144,299,1,25,225,6,307,6,2,202,19,8
E,4,240,7,52,85,0,120,32,2,179,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
E,9303,802,7,146,73,2,802,19,2,112,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,5,54,2,0,13,2,51,128,3
G,15,10,0,2841,56,0,2,16,2,4,0,0
G,3,5,1,266,172,0,4,49,2,63,0,1
E,402,1440,9,2979,283,5,1133,36,3,172,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4420,236,8,1193,161,1,235,94,2,224,0,0
G,0,0,0,7,41,0,0,11,2,3,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,2846,372,1,25,225,6,381,6,2,205,19,8
G,8,9,0,168,188,2,1,44,2,46,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,19,828,1,2316,141,2,21,36,2,5,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,492,445,1,45,133,3,898,27,2,213,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,1194,123,7,39,73,0,62,28,2,215,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,3150,200,8,1253,156,1,161,84,2,221,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4874,4730,1,45,133,3,2493,27,2,213,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,21,857,39,446,369,4,39,63,3,98,54,2
G,0,0,0,4,24,0,0,3,2,1,0,0
E,1028,117,7,39,73,0,59,28,2,213,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,2,0,0,27,46,0,10,3,1,19,16,1
G,20,19,0,2231,124,1,3,33,2,3,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,18,9,0,2351,71,0,5,34,2,84,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
G,3,10,2,54,62,0,6,12,2,3,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,3917,3990,1,52,128,3,1179,19,2,210,10,3
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,13,19,0,5,1,2,3,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,25,123,5,13,14,4,21,8,4
G,0,0,0,9,37,0,0,13,2,3,0,0
E,1955,2106,36,244,282,5,340,38,2,17,26,4
E,3,54,4,88,84,0,27,24,2,83,0,0
E,6336,585,7,126,68,2,419,15,2,111,0,0
E,4353,212,10,828,329,24,317,34,2,190,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,1461,84,0,28,62,0,92,10,2,156,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,19,19,0,2231,124,1,3,33,2,3,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,0,0,0,16,16,0,4,1,2,3,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,2491,633,13,676,267,6,657,22,2,220,0,3
E,0,0,3,190,294,6,40,46,3,6,0,0
E,4,274,7,52,85,0,137,32,2,218,0,0
L,0,1,0,88,30,1,0,8,1,11,0,0
E,1597,594,13,676,268,6,621,22,2,239,0,3
G,0,0,0,0,0,0,0,0,0,0,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,9299,802,7,161,114,3,825,20,2,119,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,1,0,0,29,41,0,0,17,2,79,0,0
G,21,857,39,446,374,4,39,64,3,99,54,2
G,0,0,0,1,10,0,0,0,2,0,2,1
E,2,5,2,53,56,1,5,7,2,24,3,2
E,0,0,3,190,294,6,40,46,3,6,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
L,0,0,0,6,18,0,0,1,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,0,0,0,11,19,0,0,1,2,1,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
E,633,1753,13,3024,299,5,1208,43,3,175,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
E,2649,215,0,49,52,0,219,7,2,153,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
E,3,54,4,88,83,0,27,24,2,114,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,25,834,2,2500,183,2,24,42,2,57,0,0
E,1107,131,8,143,61,0,66,17,2,122,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
E,0,0,3,19,23,0,0,2,2,1,0,0
G,3,5,1,266,172,0,4,49,2,67,0,1
G,0,0,0,4,24,0,0,3,2,1,0,0
E,2,1,3,96,144,4,29,13,2,8,0,1
L,0,0,0,0,14,1,0,0,1,10,0,2
E,9297,802,7,146,73,2,802,19,2,111,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
E,2,1,2,95,142,4,29,13,2,8,0,1
G,1,0,0,35,37,0,0,4,1,4,0,0
E,49,25,23,2714,256,4,220,89,2,45,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,15,10,0,2289,68,0,5,36,2,5,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,51,26,23,2755,258,4,220,91,2,44,0,1
L,1,0,0,0,18,0,0,3,2,53,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,5,1,3,121,207,8,1133,14,2,176,10,5
E,5248,848,0,42,68,0,424,17,2,215,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
E,451,39,0,7,54,0,47,9,2,88,0,0
G,2,7,2,108,56,0,5,20,2,2,0,0
L,0,1,1,36,157,5,9,15,5,63,0,0
E,2,1,2,94,143,4,29,13,2,8,0,1
L,0,0,0,6,19,0,0,1,2,2,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2238,3387,22,1017,732,15,1230,47,3,273,39,15
L,0,0,0,0,14,1,0,0,1,10,0,2
E,793,51,0,7,54,0,59,9,2,64,0,0
E,2024,1999,2,43,91,0,447,8,2,5,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,0,0,0,0,7,0,0,0,2,2,0,1
L,0,0,0,6,19,0,0,1,2,2,0,0
G,14,10,0,2288,68,0,1,36,2,5,0,0
E,1,0,0,27,46,0,10,1,1,17,21,1
E,1690,99,0,26,65,0,110,16,2,120,0,0
E,0,0,4,215,167,2,0,34,2,24,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,0,0,0,2,16,0,0,1,2,1,0,1
L,1,0,0,0,18,0,0,3,2,53,0,0
L,0,1,1,31,120,5,9,15,3,25,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,3,18,23,0,0,2,2,1,0,0
E,2,1,2,94,143,4,29,13,2,8,0,1
